,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,retweeted_status,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
237,,,Fri Apr 20 16:07:43 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MinotDailyNews', 'name': 'The Minot Daily News', 'id': 58545880, 'id_str': '58545880', 'indices': [110, 125]}], 'urls': [{'url': 'http://t.co/4HaJxIcs', 'expanded_url': 'http://ow.ly/apIz1', 'display_url': 'ow.ly/apIz1', 'indices': [89, 109]}]}",,0,False,,193370369770536960,193370369770536960,,,,,,False,en,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Busy building. Williston has 1,340 housing units permitted in 2011, up from 610 in 2010. http://t.co/4HaJxIcs @minotdailynews",False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6194373228084884,0.0,[]
238,,,Fri Apr 20 15:56:26 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jamestownsun', 'name': 'jamestownsun', 'id': 15428069, 'id_str': '15428069', 'indices': [14, 27]}], 'urls': [{'url': 'http://t.co/1ShqFMNE', 'expanded_url': 'http://fb.me/YwTV8nlA', 'display_url': 'fb.me/YwTV8nlA', 'indices': [110, 130]}]}",,0,False,,193367528502865920,193367528502865920,,,,,,False,en,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Way to go! RT @jamestownsun: News story | Jamestown High School LifeSmarts team going to national competition http://t.co/1ShqFMNE,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9378683162493529,0.0,[]
239,,,Thu Apr 19 19:55:55 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gfherald', 'name': 'Grand Forks Herald', 'id': 15427899, 'id_str': '15427899', 'indices': [34, 43]}], 'urls': [{'url': 'http://t.co/aTOTr43f', 'expanded_url': 'http://bit.ly/IBAUgu', 'display_url': 'bit.ly/IBAUgu', 'indices': [113, 133]}]}",,0,False,,193065409648402432,193065409648402432,,,,,,False,en,,False,9,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Great news for ND hockey fans! RT @gfherald: Men's hockey coach Dave Hakstol signs new, 6-year contract with UND http://t.co/aTOTr43f",False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8808029917884893,0.0,[]
240,,,Thu Apr 19 18:00:30 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gfherald', 'name': 'Grand Forks Herald', 'id': 15427899, 'id_str': '15427899', 'indices': [22, 31]}], 'urls': [{'url': 'http://t.co/3wnEQyDG', 'expanded_url': 'http://bit.ly/HVBGaN', 'display_url': 'bit.ly/HVBGaN', 'indices': [79, 99]}]}",,0,False,,193036366672707585,193036366672707585,,,,,,False,en,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT This could be fun! @gfherald: Charting a disc golf course in Riverside Park http://t.co/3wnEQyDG,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9278544380282544,0.0,[]
241,,,Thu Apr 19 16:52:27 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/XwfxsGES', 'expanded_url': 'http://ow.ly/aofkT', 'display_url': 'ow.ly/aofkT', 'indices': [98, 118]}]}",,0,False,,193019240519966720,193019240519966720,,,,,,False,en,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ND officials say flooding changed the Missouri River, Army Corps must also change its management. http://t.co/XwfxsGES",False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6718011255411924,0.0,[]
242,,,Wed Apr 18 20:36:05 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DalrympleforGov', 'name': 'Jack Dalrymple', 'id': 236975376, 'id_str': '236975376', 'indices': [15, 31]}], 'urls': [{'url': 'http://t.co/iod1SUSB', 'expanded_url': 'http://www.kfgo.com/uploads/04182012GovDalrymple.mp3', 'display_url': 'kfgo.com/uploads/041820…', 'indices': [94, 114]}]}",,0,False,,192713132131631104,192713132131631104,,,,,,False,en,,False,1,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT @kfgomedia: @DalrympleforGov responds to Joel Heitkamp's criticism over budget guidelines: http://t.co/iod1SUSB,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.574426955267274,0.0,[]
243,,,Wed Apr 18 14:11:20 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/DLwk5mKs', 'expanded_url': 'http://ow.ly/amk9I', 'display_url': 'ow.ly/amk9I', 'indices': [105, 125]}]}",,0,False,,192616303528382465,192616303528382465,,,,,,False,en,,False,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Public mtg on the Williston Bypass this Thursday from 6-8 p.m., at the Williston High School Auditorium. http://t.co/DLwk5mKs",False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.5759934729722072,0.0,[]
244,,,Tue Apr 17 22:24:12 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KFYRTV', 'name': 'KFYR-TV', 'id': 18079519, 'id_str': '18079519', 'indices': [3, 10]}], 'urls': [{'url': 'http://t.co/soy0MVsP', 'expanded_url': 'http://fb.me/QHTfcp41', 'display_url': 'fb.me/QHTfcp41', 'indices': [67, 87]}]}",,0,False,,192377950941880320,192377950941880320,,,,,,False,en,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT @kfyrtv: Bobcat will be expanding their operations in Bismarck. http://t.co/soy0MVsP,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8716588000186473,0.0,[]
245,,,Tue Apr 17 22:22:34 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PrairieBiz', 'name': 'Prairie Business', 'id': 54877809, 'id_str': '54877809', 'indices': [3, 14]}], 'urls': [{'url': 'http://t.co/DA5J55Cl', 'expanded_url': 'http://goo.gl/tCL0I', 'display_url': 'goo.gl/tCL0I', 'indices': [68, 88]}]}",,0,False,,192377539308691456,192377539308691456,,,,,,False,ro,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT @prairiebiz: Bobcat set to expand in Bismarck - Bismarck Tribune http://t.co/DA5J55Cl,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8786018520107384,0.0,[]
246,,,Tue Apr 17 19:34:47 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,0,False,,192335317624291328,192335317624291328,,,,,,False,en,,,2,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Gov Dalrymple will be on with Mike McFeely to talk about the recently announced budget guidelines @kfgomedia @MikeMcFeelyKFGO,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6924509597556716,0.0,[]
247,,,Mon Apr 16 21:07:52 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DalrympleforGov', 'name': 'Jack Dalrymple', 'id': 236975376, 'id_str': '236975376', 'indices': [15, 31]}], 'urls': [{'url': 'http://t.co/F0uRQUJZ', 'expanded_url': 'http://www.kfgo.com/fm-headline-news.php?ID=0000007430', 'display_url': 'kfgo.com/fm-headline-ne…', 'indices': [113, 133]}]}",,0,False,,191996351695953920,191996351695953920,,,,,,False,en,,False,1,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RT @kfgomedia: @DalrympleforGov is asking state agencies to plan for no spending growth over the next two years. http://t.co/F0uRQUJZ,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6172975707565647,0.0,[]
248,,,Thu Apr 12 22:45:04 +0000 2012,"{'hashtags': [{'text': 'WDAZtv', 'indices': [71, 78]}], 'symbols': [], 'user_mentions': [{'screen_name': 'WDAZTV', 'name': 'WDAZ News', 'id': 205899018, 'id_str': '205899018', 'indices': [13, 20]}, {'screen_name': 'Twins', 'name': 'Minnesota Twins', 'id': 39397148, 'id_str': '39397148', 'indices': [100, 106]}], 'urls': [{'url': 'http://t.co/meH0tu5f', 'expanded_url': 'http://fb.me/1wajrRr8w', 'display_url': 'fb.me/1wajrRr8w', 'indices': [79, 99]}]}",,0,False,,190571264283385856,190571264283385856,,,,,,False,en,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Go Twins! RT @wdaztv: Twins Power Their Way Back to Beat Angels 10-9 | #WDAZtv http://t.co/meH0tu5f @Twins,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7065997591302209,0.0,['WDAZtv']
249,,,Thu Apr 12 14:25:47 +0000 2012,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MinotDailyNews', 'name': 'The Minot Daily News', 'id': 58545880, 'id_str': '58545880', 'indices': [63, 78]}], 'urls': [{'url': 'http://t.co/t3DxMDQo', 'expanded_url': 'http://ow.ly/aeBnI', 'display_url': 'ow.ly/aeBnI', 'indices': [79, 99]}]}",,0,False,,190445613199015936,190445613199015936,,,,,,False,en,,False,0,False,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Do you know about Recovery Warehouse in Minot? Good story from @minotdailynews http://t.co/t3DxMDQo,False,"{'id': 236975376, 'id_str': '236975376', 'name': 'Jack Dalrymple', 'screen_name': 'DalrympleforGov', 'location': 'Bismarck, ND', 'description': 'Official Twitter of the Governor of North Dakota.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1830, 'friends_count': 152, 'listed_count': 158, 'created_at': 'Tue Jan 11 20:03:37 +0000 2011', 'favourites_count': 0, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 964, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '4183D0', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/394012246/Logo_Dalrymple.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2365240914/st5x6s275qupjtnximcp_normal.jpeg', 'profile_link_color': '68450B', 'profile_sidebar_border_color': 'E4DECA', 'profile_sidebar_fill_color': 'E1DEB7', 'profile_text_color': 'C8A852', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.9228278063803322,0.0,[]
